width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_optimal_action_rate,test_optimal_action_rate,train_optimal_action_std,test_optimal_action_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
4.0,1.0,0.0,8.0,0.2550502706933065,0.27079777473018823,1.102822701624459,1.0885746061183368,0.645,0.66,0.4785133226985431,0.4737087712930805,nan,nan,1.0,1.0,nan
4.0,1.0,1.0,8.0,0.767607713302296,0.6104844722921138,0.8236906096091787,0.9644583720527595,0.885,0.815,0.31902194281898544,0.38829756630707846,nan,nan,1.0,1.0,nan
4.0,1.0,2.0,8.0,0.51121036082427,0.3920138254351197,0.9939561513452705,1.077472272610418,0.75,0.68,0.4330127018922193,0.466476151587624,nan,nan,1.0,1.0,nan
4.0,1.0,3.0,8.0,0.757633322164952,0.7285713477731655,0.8456254890949301,0.8760071482449575,0.87,0.86,0.33630343441600474,0.34698703145794946,nan,nan,1.0,1.0,nan
4.0,1.0,4.0,8.0,0.3234400621278006,0.27783971464688206,1.067102671627094,1.0464240135121043,0.675,0.66,0.4683748498798798,0.4737087712930805,nan,nan,1.0,1.0,nan
8.0,1.0,0.0,16.0,0.9350502706933065,0.8307977747301882,0.5853550645751908,0.6875088554727393,0.985,0.94,0.12155245781143217,0.2374868417407584,nan,nan,1.0,1.0,nan
8.0,1.0,1.0,16.0,0.877607713302296,0.7904844722921137,0.6523293517796616,0.7744560653185177,0.94,0.905,0.23748684174075838,0.29321493822791495,nan,nan,1.0,1.0,nan
8.0,1.0,2.0,16.0,0.9712103608242699,0.8920138254351196,0.5635928573442789,0.699840613279642,0.98,0.93,0.13999999999999999,0.25514701644346144,nan,nan,1.0,1.0,nan
8.0,1.0,3.0,16.0,0.977633322164952,0.9385713477731653,0.5760991957688104,0.6247042981534464,0.98,0.965,0.13999999999999999,0.1837797594948911,nan,nan,1.0,1.0,nan
8.0,1.0,4.0,16.0,0.8334400621278008,0.7078397146468821,0.7138807014487939,0.8155464601398739,0.93,0.875,0.2551470164434615,0.33071891388307384,nan,nan,1.0,1.0,nan
