width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_optimal_action_rate,test_optimal_action_rate,train_optimal_action_std,test_optimal_action_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
2.0,1.0,0.0,2.0,-0.3928374076769768,-0.6453401326836846,1.0637122133070458,0.9205331962195457,0.3,0.175,0.45825756949558394,0.3799671038392666,nan,nan,1.0,1.0,nan
2.0,1.0,1.0,2.0,-0.38857873425117,-0.6451818148939585,1.0766667635755058,0.9120197107061732,0.3,0.175,0.45825756949558394,0.3799671038392666,nan,nan,1.0,1.0,nan
2.0,1.0,2.0,2.0,-0.7133058591733803,-0.3408466301546349,0.9088278608086092,1.0706422969994303,0.15,0.325,0.3570714214271425,0.4683748498798799,nan,nan,1.0,1.0,nan
3.0,1.0,0.0,3.0,-0.6928374076769768,-0.3753401326836846,0.8675016945036774,1.0482802596173064,0.15,0.31,0.3570714214271425,0.462493243193887,nan,nan,1.0,1.0,nan
3.0,1.0,1.0,3.0,0.01142126574883001,-0.09518181489395862,1.113689652616922,1.103085976092425,0.5,0.45,0.5,0.4974937185533101,nan,nan,1.0,1.0,nan
3.0,1.0,2.0,3.0,-0.41330585917338025,-0.670846630154635,1.0053466907892432,0.8920373164442489,0.3,0.16,0.45825756949558394,0.36660605559646714,nan,nan,1.0,1.0,nan
4.0,1.0,0.0,4.0,0.40716259232302326,-0.20534013268368462,1.0866082394435348,1.100783905796176,0.7,0.395,0.45825756949558394,0.4888506929523574,nan,nan,1.0,1.0,nan
4.0,1.0,1.0,4.0,0.01142126574883001,-0.09518181489395862,1.113689652616922,1.103085976092425,0.5,0.45,0.5,0.4974937185533101,nan,nan,1.0,1.0,nan
4.0,1.0,2.0,4.0,-0.01330585917338027,-0.09084663015463494,1.1146971043961524,1.1035734076187633,0.5,0.45,0.5,0.4974937185533101,nan,nan,1.0,1.0,nan
5.0,1.0,0.0,5.0,0.007162592323023204,-0.09534013268368462,1.1290098691752508,1.1081551338406597,0.5,0.45,0.5,0.4974937185533101,nan,nan,1.0,1.0,nan
5.0,1.0,1.0,5.0,0.01142126574883001,-0.09518181489395862,1.113689652616922,1.103085976092425,0.5,0.45,0.5,0.4974937185533101,nan,nan,1.0,1.0,nan
5.0,1.0,2.0,5.0,-0.01330585917338027,-0.09084663015463494,1.1146971043961524,1.1035734076187633,0.5,0.45,0.5,0.4974937185533101,nan,nan,1.0,1.0,nan
6.0,1.0,0.0,6.0,0.007162592323023204,-0.2453401326836846,1.1290098691752508,1.0847599515671422,0.5,0.375,0.5,0.4841229182759271,nan,nan,1.0,1.0,nan
6.0,1.0,1.0,6.0,0.01142126574883001,-0.1251818148939586,1.113689652616922,1.1020860610005034,0.5,0.435,0.5,0.49575699692490466,nan,nan,1.0,1.0,nan
6.0,1.0,2.0,6.0,-0.4133058591733802,-0.640846630154635,1.009769834260975,0.9144262862761404,0.3,0.175,0.45825756949558394,0.3799671038392666,nan,nan,1.0,1.0,nan
8.0,1.0,0.0,8.0,0.30716259232302323,-0.2453401326836846,1.0962549077270494,1.0937135707758934,0.65,0.375,0.47696960070847283,0.4841229182759271,nan,nan,1.0,1.0,nan
8.0,1.0,1.0,8.0,0.01142126574883001,-0.11518181489395862,1.113689652616922,1.0990382010200017,0.5,0.44,0.5,0.49638694583963433,nan,nan,1.0,1.0,nan
8.0,1.0,2.0,8.0,-0.01330585917338027,-0.0008466301546349228,1.1146971043961524,1.10809467584635,0.5,0.495,0.5,0.4999749993749687,nan,nan,1.0,1.0,nan
10.0,1.0,0.0,10.0,0.5071625923230233,-0.015340132683684619,1.0400199405062887,1.1156555847474228,0.75,0.49,0.4330127018922193,0.4998999899979995,nan,nan,1.0,1.0,nan
10.0,1.0,1.0,10.0,0.11142126574883,-0.11518181489395861,1.1033763662847886,1.1040929600436886,0.55,0.44,0.49749371855331,0.4963869458396343,nan,nan,1.0,1.0,nan
10.0,1.0,2.0,10.0,-0.41330585917338025,0.049153369845365086,1.0826287282996103,1.1189085183314356,0.3,0.52,0.45825756949558394,0.49959983987187184,nan,nan,1.0,1.0,nan
12.0,1.0,0.0,12.0,0.6071625923230232,0.004659867316315379,0.9735807294257725,1.1161087661703624,0.8,0.5,0.4,0.5,nan,nan,1.0,1.0,nan
12.0,1.0,1.0,12.0,0.5114212657488301,0.02481818510604139,1.0294657812869807,1.105540620609811,0.75,0.51,0.4330127018922193,0.4998999899979995,nan,nan,1.0,1.0,nan
12.0,1.0,2.0,12.0,0.6866941408266197,0.1091533698453651,0.8651180560360774,1.106728766779826,0.85,0.55,0.3570714214271425,0.49749371855331004,nan,nan,1.0,1.0,nan
16.0,1.0,0.0,16.0,0.8071625923230232,0.0246598673163154,0.807072141363005,1.1146726989420663,0.9,0.51,0.3,0.4998999899979995,nan,nan,1.0,1.0,nan
16.0,1.0,1.0,16.0,0.61142126574883,0.044818185106041394,0.9256278851311761,1.1157565390749222,0.8,0.52,0.4,0.49959983987187184,nan,nan,1.0,1.0,nan
16.0,1.0,2.0,16.0,0.4866941408266197,-0.09084663015463491,0.9521867568076037,1.1119994340343273,0.75,0.45,0.4330127018922193,0.4974937185533101,nan,nan,1.0,1.0,nan
24.0,1.0,0.0,24.0,0.9071625923230232,0.1846598673163154,0.6689707438574866,1.1013091573080502,0.95,0.59,0.21794494717703367,0.4918333050943175,nan,nan,1.0,1.0,nan
24.0,1.0,1.0,24.0,0.8114212657488299,0.34481818510604134,0.8116341329582816,1.061372489501748,0.9,0.67,0.3,0.47021271782034985,nan,nan,1.0,1.0,nan
24.0,1.0,2.0,24.0,0.9866941408266198,0.36915336984536506,0.4990495884433607,1.0620805901289958,1.0,0.68,0.0,0.466476151587624,nan,nan,1.0,1.0,nan
32.0,1.0,0.0,32.0,0.9071625923230232,0.3646598673163154,0.6688494913551075,1.047940611319146,0.95,0.68,0.2179449471770337,0.466476151587624,nan,nan,1.0,1.0,nan
32.0,1.0,1.0,32.0,0.91142126574883,0.0348181851060414,0.6799407487192994,1.1223619959104771,0.95,0.515,0.21794494717703367,0.4997749493522059,nan,nan,1.0,1.0,nan
32.0,1.0,2.0,32.0,0.8866941408266197,0.3791533698453651,0.6557833863888146,1.0526333944791872,0.95,0.685,0.21794494717703367,0.4645158770160607,nan,nan,1.0,1.0,nan
48.0,1.0,0.0,48.0,1.0071625923230232,0.4546598673163154,0.5082199530955782,1.0261218449705185,1.0,0.725,0.0,0.4465142774872938,nan,nan,1.0,1.0,nan
48.0,1.0,1.0,48.0,1.0114212657488302,0.3348181851060414,0.5093664546265144,1.0611407609881445,1.0,0.665,0.0,0.4719904660054057,nan,nan,1.0,1.0,nan
48.0,1.0,2.0,48.0,0.8866941408266197,0.23915336984536506,0.6557833863888146,1.0891902421625164,0.95,0.615,0.21794494717703367,0.4865953144040744,nan,nan,1.0,1.0,nan
