width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
10.0,2.0,0.0,4204.0,0.48668162798704356,-0.13398153498130017,0.7668527809039917,0.7093119486791232,0.5514273854238645,0.34256932252322303,0.16512321360038915,0.11561851836168183,nan
10.0,2.0,1.0,4204.0,0.7050175051204564,-0.25690489971836267,0.6755365009846437,0.6615109796625138,0.3051122253278404,0.32770212827646383,0.2267308286188979,0.12886372247587602,nan
10.0,2.0,2.0,4204.0,0.680944531845241,-0.20429293395110512,0.6496970348743615,0.6293955929882972,0.4565704407844516,0.3103871527360752,0.23984558271725856,0.1397446935218783,nan
12.0,2.0,0.0,5260.0,0.2243333565598175,-0.11222462521540189,0.8403266448442713,0.7916391150706331,0.6244954085509691,0.3438811256661471,0.15117758354186034,0.12336747350728093,nan
12.0,2.0,1.0,5260.0,0.7050561019345655,-0.08265851572523665,0.6790131660300143,0.787474522658444,0.38795402327818546,0.3305347558914131,0.21361607452053724,0.1339491625740049,nan
12.0,2.0,2.0,5260.0,0.7462775504020445,-0.3864579440381261,0.6118716458030535,0.5371064138232081,0.4442770133268954,0.5163911230600207,0.21102485294465148,0.09513393948804141,nan
16.0,2.0,0.0,7588.0,0.2215511218947241,-0.242615647177182,0.8440574452072822,0.6645626313466758,0.5514216056051996,0.3371654298152342,0.14395335458937353,0.13236051337454025,nan
16.0,2.0,1.0,7588.0,0.937171518968549,-0.26215980956441765,0.4054666177325188,0.6680033348766374,0.21949174330434676,0.11530796961468681,0.26607509091397985,0.1400561893460783,nan
16.0,2.0,2.0,7588.0,0.6993606508709638,-0.253732395520252,0.6842999988835335,0.6668968450253407,0.5563190538901835,0.3478014472445855,0.20705869747135694,0.11755035945867714,nan
24.0,2.0,0.0,13108.0,0.721113258931827,-0.2638533477158609,0.6904655567569634,0.6638056736689639,0.5225554793673968,0.371549737996455,0.22006768742376306,0.11800545199227103,nan
24.0,2.0,1.0,13108.0,0.7202607524686506,-0.2658156993501325,0.6556143588054134,0.6657338861626756,0.5331244195705014,0.4548869680347187,0.25296033681561925,0.11104012200062524,nan
24.0,2.0,2.0,13108.0,0.7050175051204561,-0.08837158905899786,0.6755365009846437,0.7100351824542847,0.35923362579009593,0.1862049576929816,0.2267308286188979,0.15899958073548465,nan
2.0,2.0,0.0,700.0,0.4776489311286371,-0.38734742683220774,0.794373475086137,0.5352332037972855,0.44384485265217904,0.21560218008971788,0.1856578032835774,0.09834833140002477,nan
2.0,2.0,1.0,700.0,0.9174195153232292,-0.2557963455848615,0.41553314592568824,0.6688590568349889,0.44514773179045214,0.5360868443019821,0.26596932676802537,0.09670860354932455,nan
2.0,2.0,2.0,700.0,0.7184569732290349,0.1466877243108632,0.6497796259270745,0.8412951768711562,0.6044781587153141,0.5242078225011937,0.20205124590652826,0.14547237079912645,nan
32.0,2.0,0.0,19780.0,0.747637451360682,-0.10072947948372485,0.6098812927715543,0.7283154609948488,0.5328567650701318,0.3477938850992359,0.21102485294465148,0.11683231743084399,nan
32.0,2.0,1.0,19780.0,0.9292189400646932,-0.2014007576935661,0.4046024261344422,0.6285793306488976,0.42872864521685117,0.32075648020420755,0.25951771386479955,0.13614600754139033,nan
32.0,2.0,2.0,19780.0,0.7462775504020444,-0.2617167472529934,0.6118716458030535,0.6466268655961473,0.6148541485624655,0.3026540800847995,0.2077990464930386,0.11050349216203287,nan
4.0,2.0,0.0,1468.0,0.7171596407441873,-0.2294040040805085,0.6569893403854208,0.7075510662317968,0.4764922021289489,0.25267833589064786,0.24968164829102907,0.10495163099911015,nan
4.0,2.0,1.0,1468.0,0.7163312136194411,-0.25796244235742277,0.6582429001088568,0.6682906320584714,0.452087961619587,0.2942098094326996,0.24968164829102907,0.09467954606154796,nan
4.0,2.0,2.0,1468.0,-0.02566498629047849,-0.3916732556403711,0.748151055547469,0.5378706330839625,0.8427429856608311,0.5631692253286019,0.1486923379661506,0.0873340860164509,nan
6.0,2.0,0.0,2308.0,0.7242935234195335,-0.24848351208906358,0.603960944550784,0.6312546950645707,0.5150607421728117,0.5591494667002865,0.24016287515512214,0.07907479200897946,nan
6.0,2.0,1.0,2308.0,0.6527361286592798,-0.3901440884362749,0.7346763283530398,0.5358602989828002,0.5845179655389594,0.4682075561227975,0.21217122873003988,0.09005244801339728,nan
6.0,2.0,2.0,2308.0,-0.26809293162557934,-0.39474363177116273,0.5749836917065551,0.5371532468252391,0.9663170222193003,0.7429933117702603,0.1174159054174112,0.07860193549687228,nan
8.0,2.0,0.0,3220.0,0.7144436924548926,-0.37431823691382976,0.6902852066576766,0.5341375117650601,0.27891642874738676,0.14792209106928417,0.2267308286188979,0.12717403987183123,nan
8.0,2.0,1.0,3220.0,0.9589565732859647,-0.3910245197733718,0.3796959277919785,0.5338440536807318,0.44725854395489617,0.13451036667138397,0.25296033681561925,0.08969739371097456,nan
8.0,2.0,2.0,3220.0,0.7184569732290348,-0.2508586814854787,0.6497796259270745,0.6409716375033945,0.6144801128123487,0.4697365988228869,0.20205124590652826,0.13365111468521293,nan
