width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,train_optimal_action_rate,test_optimal_action_rate,fim_trace
10.0,2.0,0.0,204.0,0.9848434698316504,0.6585149784397252,0.2857096693369787,0.8002964430398561,0.03067689576482735,0.15613483137448383,1.0,1.0,1.0,0.84,nan
10.0,2.0,1.0,204.0,0.9996115877604911,0.6550527066882248,0.3137526994269253,0.7891499810185068,0.028165903312765295,0.15291769041281214,1.0,1.0,1.0,0.835,nan
10.0,2.0,2.0,204.0,0.9924540977402415,0.7710932216991544,0.3097443190958066,0.7067932422511778,0.029286994268659328,0.14100833203964613,1.0,1.0,1.0,0.88,nan
128.0,2.0,0.0,17668.0,0.9848434698316504,0.5785149784397251,0.2857096693369787,0.8566345585461735,0.02438730184949236,0.17453975218231335,1.0,1.0,1.0,0.8,nan
128.0,2.0,1.0,17668.0,0.9996115877604911,0.6150527066882249,0.3137526994269253,0.8209499021226027,0.017398461434277125,0.1536575892518823,1.0,1.0,1.0,0.815,nan
128.0,2.0,2.0,17668.0,0.9924540977402415,0.6210932216991544,0.3097443190958066,0.8422762615206463,0.05138008332532991,0.1760451838149356,1.0,1.0,1.0,0.805,nan
12.0,2.0,0.0,268.0,0.9848434698316504,0.5885149784397251,0.2857096693369787,0.8557188955604896,0.027067492555943318,0.11207349829512622,1.0,1.0,1.0,0.805,nan
12.0,2.0,1.0,268.0,0.9996115877604911,0.5950527066882249,0.3137526994269253,0.834526105714098,0.013188965249781859,0.14378070398157208,1.0,1.0,1.0,0.805,nan
12.0,2.0,2.0,268.0,0.9924540977402415,0.5710932216991543,0.3097443190958066,0.875623812218115,0.042198641295544806,0.15926233926695205,1.0,1.0,1.0,0.78,nan
16.0,2.0,0.0,420.0,0.9848434698316504,0.6385149784397252,0.2857096693369787,0.8114183679180128,0.04261451648430921,0.15844737412427493,1.0,1.0,1.0,0.83,nan
16.0,2.0,1.0,420.0,0.9996115877604911,0.6150527066882249,0.3137526994269253,0.8271918889637067,0.0503035240968984,0.11950741102644998,1.0,1.0,1.0,0.815,nan
16.0,2.0,2.0,420.0,0.9924540977402415,0.5410932216991543,0.3097443190958066,0.8947690210239447,0.013048528560102569,0.17783279400333413,1.0,1.0,1.0,0.765,nan
192.0,2.0,0.0,38788.0,0.9848434698316504,0.5885149784397251,0.2857096693369787,0.8445660844392415,0.05012880097610832,0.16025528261929026,1.0,1.0,1.0,0.805,nan
192.0,2.0,1.0,38788.0,0.9996115877604911,0.6050527066882249,0.3137526994269253,0.8287234529651242,0.05941146559543995,0.1752011680665396,1.0,1.0,1.0,0.81,nan
192.0,2.0,2.0,38788.0,0.9924540977402415,0.6210932216991544,0.3097443190958066,0.839998285490299,0.03067960243042762,0.17891626128459392,1.0,1.0,1.0,0.805,nan
24.0,2.0,0.0,820.0,0.9848434698316504,0.7485149784397251,0.2857096693369787,0.7041775346657335,0.04208187040885605,0.15125062510539977,1.0,1.0,1.0,0.885,nan
24.0,2.0,1.0,820.0,0.9996115877604911,0.7150527066882248,0.3137526994269253,0.7388615324632541,0.017823183674227038,0.16549988926825365,1.0,1.0,1.0,0.865,nan
24.0,2.0,2.0,820.0,0.9924540977402415,0.6010932216991544,0.3097443190958066,0.8571541306469121,0.025769107247469947,0.1652980416587343,1.0,1.0,1.0,0.795,nan
256.0,2.0,0.0,68100.0,0.9848434698316504,0.5485149784397252,0.2857096693369787,0.8798517468923069,0.028518356169479377,0.19011324664386847,1.0,1.0,1.0,0.785,nan
256.0,2.0,1.0,68100.0,0.9996115877604911,0.5550527066882248,0.3137526994269253,0.8739407804956684,0.06123940830639185,0.190676331685047,1.0,1.0,1.0,0.785,nan
256.0,2.0,2.0,68100.0,0.9924540977402415,0.6710932216991543,0.3097443190958066,0.7967119213510764,0.0078213362569727,0.12607731509324765,1.0,1.0,1.0,0.83,nan
2.0,2.0,0.0,28.0,-0.3151565301683496,-0.3214850215602749,1.0032311884023497,0.9964574199827254,0.5294179320335388,0.5294179320335388,1.0,1.0,0.35,0.35,nan
2.0,2.0,1.0,28.0,0.6996115877604909,0.38505270668822483,0.765103685059767,0.9602017588342444,0.03801949474474213,0.10480359273720964,1.0,1.0,0.85,0.7,nan
2.0,2.0,2.0,28.0,-0.3075459022597586,-0.2889067783008457,1.0144336021907316,0.991924618708895,0.0352194681763649,0.035174691565334794,1.0,1.0,0.35,0.35,nan
32.0,2.0,0.0,1348.0,0.9848434698316504,0.5285149784397252,0.2857096693369787,0.8984945971604805,0.011231191886690795,0.15356082318076913,1.0,1.0,1.0,0.775,nan
32.0,2.0,1.0,1348.0,0.9996115877604911,0.5550527066882248,0.3137526994269253,0.8680916008861839,0.05427989267400335,0.15448714808016803,1.0,1.0,1.0,0.785,nan
32.0,2.0,2.0,1348.0,0.9924540977402415,0.6510932216991544,0.3097443190958066,0.8187893438068948,0.04148048077540807,0.17108745547686652,1.0,1.0,1.0,0.82,nan
3.0,2.0,0.0,43.0,-0.3151565301683496,-0.3214850215602749,1.0032311884023497,0.9964574199827254,0.014213794842362404,0.014213794842362404,1.0,1.0,0.35,0.35,nan
3.0,2.0,1.0,43.0,0.6996115877604909,0.20505270668822478,0.765103685059767,1.0171317638867523,0.21547453197999858,0.24019711296663446,1.0,1.0,0.85,0.61,nan
3.0,2.0,2.0,43.0,0.9924540977402415,0.7010932216991543,0.3097443190958066,0.7838307922499681,0.07684479496092536,0.1848858067682886,1.0,1.0,1.0,0.845,nan
48.0,2.0,0.0,2788.0,0.9848434698316504,0.5685149784397252,0.2857096693369787,0.863129994571859,0.05573526575608412,0.17823700186005226,1.0,1.0,1.0,0.795,nan
48.0,2.0,1.0,2788.0,0.9996115877604911,0.5850527066882248,0.3137526994269253,0.8412299217838457,0.017696505476487802,0.15366536122390242,1.0,1.0,1.0,0.8,nan
48.0,2.0,2.0,2788.0,0.9924540977402415,0.5210932216991544,0.3097443190958066,0.8996258361859932,0.030318742833770784,0.17788874592257797,1.0,1.0,1.0,0.755,nan
4.0,2.0,0.0,60.0,0.9848434698316504,0.5685149784397252,0.2857096693369787,0.8672299244396228,0.20678683258593084,0.30244972176325974,1.0,1.0,1.0,0.795,nan
4.0,2.0,1.0,60.0,0.9996115877604911,0.6050527066882249,0.3137526994269253,0.8272190575512747,0.03337436128438043,0.17490340640322558,1.0,1.0,1.0,0.81,nan
4.0,2.0,2.0,60.0,0.8924540977402415,0.7110932216991543,0.5448305026218173,0.7725314631645094,0.11453956440091133,0.19543148947996086,1.0,1.0,0.95,0.85,nan
5.0,2.0,0.0,79.0,0.8848434698316504,0.45851497843972516,0.5283452379086132,0.9447120964525637,0.02845445110942819,0.13733738287054734,1.0,1.0,0.95,0.74,nan
5.0,2.0,1.0,79.0,0.9996115877604911,0.6250527066882248,0.3137526994269253,0.8134509786612947,0.08021714183651056,0.17784340744716245,1.0,1.0,1.0,0.82,nan
5.0,2.0,2.0,79.0,0.9924540977402415,0.5910932216991543,0.3097443190958066,0.8641850958827827,0.11719594645328471,0.22943774810246395,1.0,1.0,1.0,0.79,nan
