width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_optimal_action_rate,test_optimal_action_rate,train_optimal_action_std,test_optimal_action_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
16.0,1.0,1.0,16.0,0.34579456355913435,0.29884174249869194,0.30522855238164226,0.3135787852023869,0.65,0.51,0.47696960070847283,0.4998999899979995,nan,nan,1.0,1.0,nan
16.0,1.0,2.0,16.0,0.30836598302164864,0.2674833568452309,0.33415207737332836,0.31604723057835554,0.5,0.45,0.5,0.4974937185533101,nan,nan,1.0,1.0,nan
24.0,1.0,0.0,24.0,0.3805049777218262,0.29809577191693803,0.30923891415258303,0.32339949740306245,0.65,0.49,0.47696960070847283,0.4998999899979995,nan,nan,1.0,1.0,nan
24.0,1.0,1.0,24.0,0.3612141063485936,0.23973077170353732,0.3070253659691021,0.2917763700115888,0.65,0.46,0.47696960070847283,0.49839743177508444,nan,nan,1.0,1.0,nan
24.0,1.0,2.0,24.0,0.3876451330904085,0.3184288876770447,0.3138707561707438,0.324774977184819,0.65,0.51,0.47696960070847283,0.4998999899979995,nan,nan,1.0,1.0,nan
32.0,1.0,0.0,32.0,0.43369809987034,0.2931258530400517,0.26046123212869005,0.31186127308450956,0.8,0.51,0.4,0.4998999899979995,nan,nan,1.0,1.0,nan
32.0,1.0,1.0,32.0,0.5223872339402036,0.25043816692930065,0.2267882563539726,0.30044811453492065,0.9,0.475,0.3,0.4993746088859544,nan,nan,1.0,1.0,nan
32.0,1.0,2.0,32.0,0.4958659830216486,0.3982210099218796,0.2748142124026406,0.31478404301394564,0.8,0.645,0.4,0.478513322698543,nan,nan,1.0,1.0,nan
48.0,1.0,0.0,48.0,0.5352803319879929,0.4049196591459038,0.22390198852066964,0.3011428277071392,0.9,0.685,0.3,0.4645158770160607,nan,nan,1.0,1.0,nan
48.0,1.0,1.0,48.0,0.5467559015427426,0.3324884716401657,0.17821900293557785,0.30369529677064044,0.95,0.58,0.21794494717703367,0.4935585071701226,nan,nan,1.0,1.0,nan
48.0,1.0,2.0,48.0,0.5613657730344851,0.4619089751957367,0.17566504423416815,0.27617229000917054,0.95,0.775,0.21794494717703367,0.4175823272122517,nan,nan,1.0,1.0,nan
64.0,1.0,0.0,64.0,0.5986182019301811,0.500321546890569,0.1658954683991866,0.2625169760641918,0.95,0.82,0.21794494717703367,0.3841874542459709,nan,nan,1.0,1.0,nan
64.0,1.0,1.0,64.0,0.6067259213004903,0.3981222035716137,0.11765555077978129,0.30696099891254597,1.0,0.66,0.0,0.4737087712930805,nan,nan,1.0,1.0,nan
64.0,1.0,2.0,64.0,0.5393237742308695,0.33456982622727854,0.21938794382050336,0.31776567790611765,0.9,0.56,0.3,0.4963869458396342,nan,nan,1.0,1.0,nan
96.0,1.0,0.0,96.0,0.5641856119223991,0.3791193250797512,0.2094399606621993,0.31664590566368717,0.9,0.62,0.3,0.48538644398046393,nan,nan,1.0,1.0,nan
96.0,1.0,1.0,96.0,0.6079396268401936,0.3783157285283168,0.1098542302131961,0.3111130107775267,1.0,0.62,0.0,0.48538644398046393,nan,nan,1.0,1.0,nan
96.0,1.0,2.0,96.0,0.5896159830216486,0.43670272867068755,0.1749846999486857,0.2960720825296679,0.95,0.715,0.21794494717703367,0.4514144437210666,nan,nan,1.0,1.0,nan
128.0,1.0,0.0,128.0,0.6153211862036148,0.42201293999774475,0.10860153252205855,0.30361303564231046,1.0,0.69,0.0,0.46249324319388707,nan,nan,1.0,1.0,nan
128.0,1.0,1.0,128.0,0.585801332262595,0.40423807076912727,0.1663514854698806,0.3019436132156404,0.95,0.67,0.21794494717703367,0.47021271782034985,nan,nan,1.0,1.0,nan
128.0,1.0,2.0,128.0,0.5896159830216486,0.4246847705064724,0.1749846999486857,0.31068804312299914,0.95,0.68,0.21794494717703367,0.466476151587624,nan,nan,1.0,1.0,nan
192.0,1.0,0.0,192.0,0.5809085160681168,0.3822948316715481,0.12630834917650635,0.30752651272536846,1.0,0.645,0.0,0.478513322698543,nan,nan,1.0,1.0,nan
192.0,1.0,1.0,192.0,0.6018186336432294,0.3849295491705498,0.11470873083073561,0.30566912383147654,1.0,0.65,0.0,0.47696960070847283,nan,nan,1.0,1.0,nan
192.0,1.0,2.0,192.0,0.5995487573269922,0.397179380607457,0.10843326561980776,0.29805017597272887,1.0,0.685,0.0,0.4645158770160607,nan,nan,1.0,1.0,nan
256.0,1.0,0.0,256.0,0.581523501891748,0.3284223773561241,0.13478396377178067,0.31499362205904646,1.0,0.555,0.0,0.4969657935914705,nan,nan,1.0,1.0,nan
256.0,1.0,1.0,256.0,0.5770476406489209,0.336502832246836,0.13625374658264308,0.3026519651070087,1.0,0.595,0.0,0.4908920451586072,nan,nan,1.0,1.0,nan
256.0,1.0,2.0,256.0,0.5914599972490389,0.3953893404720734,0.11648084293745835,0.30310091724604094,1.0,0.685,0.0,0.4645158770160607,nan,nan,1.0,1.0,nan
