num_params,width,run_count,train_fit_mean,train_fit_std,test_return_mean,test_return_std,test_return_sem,test_return_ci95,train_entropy_mean,train_entropy_std,test_entropy_mean,test_entropy_std,train_coverage_mean,train_coverage_std,test_coverage_mean,test_coverage_std
700.0,2.0,3.0,0.908314264155202,0.12533864649997645,0.27400354711039276,0.10626441398338267,0.06135178801858382,0.12024950451642429,0.3121483254766207,0.17370618971776827,0.239713059500034,0.13396863127421949,0.23673811459339703,0.021485197529611866,0.12858810426582426,0.01757224637992421
1075.0,3.0,3.0,0.860028646572653,0.051602438931141074,0.2390435911596885,0.102075070539539,0.05893306945355289,0.11550881612896366,0.2572165799411249,0.04811138006499581,0.17698154149092857,0.09809909751060436,0.23813992935114395,0.006981796727939736,0.15510140699409822,0.025919559052292197
1468.0,4.0,3.0,0.9320126692777272,0.08596286108936953,0.19585510015003868,0.05788376741658977,0.033419208699677794,0.06550164905136847,0.21242417567931549,0.0994063882826812,0.17667031693744395,0.015298591761327841,0.24823717297381132,0.004115725175261358,0.1168377939325523,0.026821425926094163
1879.0,5.0,3.0,0.9818649647972792,0.033319695246793894,0.19189233715342432,0.16508747323682268,0.09531329711311472,0.18681406234170483,0.1999673272824671,0.029020331895796506,0.15873777854311985,0.043635234728097404,0.2510702495018031,0.0032737272582709248,0.12125417425012919,0.03565610133228418
2308.0,6.0,3.0,0.949008154357823,0.060805889716452254,0.2042643977321045,0.10948449805682856,0.06321090442520103,0.12389337267339401,0.21762475517332727,0.08827743404169525,0.12392423964896872,0.07184741038974093,0.24503806323232868,0.00903203371279047,0.13842147507721655,0.032164873285004135
3220.0,8.0,3.0,0.9761628324442347,0.011116657836034527,0.26255565311505613,0.04605343687278404,0.026588964175609305,0.05211436978419424,0.22754323319966638,0.08184280352658606,0.14445475101807548,0.04529264302683646,0.24951092746790482,0.00187966690500074,0.14313493907803176,0.0047826054405228
4204.0,10.0,3.0,0.8677787184814946,0.06583444953585144,0.16772993383680937,0.08993254956642129,0.051922581701082694,0.10176826013412207,0.1430963275911504,0.0656278732768886,0.08269952578256211,0.039245210038800236,0.24087952873481114,0.009140854176877409,0.12770682878642212,0.018425993661250584
5260.0,12.0,3.0,0.9699966606665473,0.010977803219318278,0.32920085538774135,0.08254120221840625,0.047655185320032184,0.09340416322726308,0.17746952479272135,0.02129555409451219,0.14749090735087042,0.015501591783553058,0.2494308042013408,0.0021626725491934876,0.1580445011742114,0.033258695770955395
7588.0,16.0,3.0,0.8816350137079784,0.08662217473952759,0.30300489184831153,0.11261921422915878,0.06502073365112895,0.12744063795621274,0.17704627712891363,0.0697759471201192,0.12588991274293193,0.06431322945593305,0.24682305120598022,0.0030780858811995295,0.15745770214504257,0.025518468906926363
13108.0,24.0,3.0,0.9306685983952366,0.07266281107141072,0.3145062566626909,0.04739300403380983,0.02736236363662513,0.05363023272778525,0.19113669115095525,0.04194937366923279,0.13372276585916276,0.03713295924114759,0.24369890897792024,0.009514303074317006,0.1544330263017703,0.03014995919125126
19780.0,32.0,3.0,0.9750571015097359,0.029172155545228052,0.2688262343365648,0.08794342007978631,0.05077415725652097,0.0995173482227811,0.17103582484705548,0.06619113568950431,0.1259953558114065,0.078624423637049,0.24940615088855198,0.0035138178555765504,0.13397706652766792,0.013265010450643305
