width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_optimal_action_rate,test_optimal_action_rate,train_optimal_action_std,test_optimal_action_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
12.0,1.0,1.0,12.0,0.594107571843177,0.11882132268122352,0.9037190188909644,1.1159595672901836,0.8,0.555,0.4,0.4969657935914704,nan,nan,1.0,1.0,nan
12.0,1.0,2.0,12.0,0.13456480716444993,-0.0239877672223243,1.092375125156417,1.1156097460168828,0.55,0.485,0.49749371855331,0.49977494935220584,nan,nan,1.0,1.0,nan
16.0,1.0,0.0,16.0,0.09422928497544572,-0.2060052674484517,1.1136210893485923,1.0682601143724306,0.55,0.4,0.49749371855331,0.48989794855663565,nan,nan,1.0,1.0,nan
16.0,1.0,1.0,16.0,0.594107571843177,-0.03117867731877647,0.9037190188909644,1.120751259877574,0.8,0.48,0.4,0.49959983987187184,nan,nan,1.0,1.0,nan
16.0,1.0,2.0,16.0,0.13456480716444993,0.0960122327776757,1.092375125156417,1.1082759204335118,0.55,0.545,0.49749371855331,0.49797088268291345,nan,nan,1.0,1.0,nan
24.0,1.0,0.0,24.0,0.49422928497544577,0.04399473255154827,1.0199771512702978,1.1062552794712497,0.75,0.525,0.4330127018922193,0.4993746088859544,nan,nan,1.0,1.0,nan
24.0,1.0,1.0,24.0,0.594107571843177,0.08882132268122353,0.9037190188909644,1.1164578216997585,0.8,0.54,0.4,0.49839743177508444,nan,nan,1.0,1.0,nan
24.0,1.0,2.0,24.0,0.7345648071644498,0.33601223277767567,0.8781112914813942,1.0728449142373,0.85,0.665,0.3570714214271425,0.4719904660054057,nan,nan,1.0,1.0,nan
32.0,1.0,0.0,32.0,0.8942292849754457,0.1739947325515483,0.6915520858723185,1.098938926274373,0.95,0.59,0.21794494717703367,0.4918333050943175,nan,nan,1.0,1.0,nan
32.0,1.0,1.0,32.0,0.894107571843177,0.43882132268122354,0.6308535624536379,1.0333826186907538,0.95,0.715,0.21794494717703367,0.4514144437210666,nan,nan,1.0,1.0,nan
32.0,1.0,2.0,32.0,0.7345648071644498,0.3360122327776757,0.864267879382123,1.0678541040379814,0.85,0.665,0.3570714214271425,0.4719904660054056,nan,nan,1.0,1.0,nan
48.0,1.0,0.0,48.0,0.8942292849754457,-0.03600526744845172,0.6915520858723185,1.1128955168892387,0.95,0.485,0.21794494717703367,0.4997749493522059,nan,nan,1.0,1.0,nan
48.0,1.0,1.0,48.0,0.5941075718431771,-0.0011786773187764793,0.9132465178965424,1.1280136277921633,0.8,0.495,0.4,0.4999749993749687,nan,nan,1.0,1.0,nan
48.0,1.0,2.0,48.0,0.43456480716444995,-0.003987767222324308,1.0213943177546239,1.1192498708914733,0.7,0.495,0.458257569495584,0.4999749993749687,nan,nan,1.0,1.0,nan
64.0,1.0,0.0,64.0,0.2942292849754457,-0.30600526744845175,1.1018812960284758,1.0779528337721194,0.65,0.35,0.47696960070847283,0.47696960070847283,nan,nan,1.0,1.0,nan
64.0,1.0,1.0,64.0,0.394107571843177,-0.35117867731877644,1.0274583848071175,1.0565300323020868,0.7,0.32,0.45825756949558394,0.466476151587624,nan,nan,1.0,1.0,nan
64.0,1.0,2.0,64.0,0.23456480716444994,-0.28398776722232427,1.089393126006889,1.0778686687745314,0.6,0.355,0.4898979485566356,0.478513322698543,nan,nan,1.0,1.0,nan
