num_params,width,run_count,train_fit_mean,train_fit_std,test_return_mean,test_return_std,test_return_sem,test_return_ci95,train_coverage_mean,train_coverage_std,test_coverage_mean,test_coverage_std
1536.0,1536.0,3.0,0.9933333333333333,0.005773502691896262,0.7211869744796212,0.029786898106149016,0.01719747363990909,0.03370704833422181,1.0,0.0,1.0,0.0
2048.0,2048.0,3.0,1.0,0.0,0.7209305408436709,0.02844510309977276,0.016422787931780463,0.032188664346289704,1.0,0.0,1.0,0.0
3072.0,3072.0,3.0,0.9866666666666667,0.005773502691896262,0.7096396078257415,0.018373416893679714,0.0106078971894992,0.020791478491418432,1.0,0.0,1.0,0.0
4096.0,4096.0,3.0,1.0,0.0,0.6683332165418719,0.11446735095943478,0.06608775588985304,0.12953200154411196,1.0,0.0,1.0,0.0
