width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,train_optimal_action_rate,test_optimal_action_rate,fim_trace
4.0,1.0,1.0,40.0,0.641124182060338,0.16913443636418146,0.852843747724727,1.0286286726033942,0.15026406023534947,0.2388567130273441,1.0,1.0,0.8,0.585,nan
4.0,1.0,2.0,40.0,0.7915175790343586,0.4329680237173486,0.6460432781650756,0.9614670956245636,0.2038062023697421,0.3507393779483391,1.0,1.0,0.9,0.715,nan
5.0,1.0,0.0,49.0,0.9557679818977283,0.48615741869093576,0.5547915030218408,0.9263265712066467,0.24967887634411454,0.4159521343605593,1.0,1.0,0.95,0.74,nan
5.0,1.0,1.0,49.0,0.641124182060338,0.14913443636418144,0.852843747724727,1.0303163454088085,0.12766725108958782,0.24208877776225562,1.0,1.0,0.8,0.575,nan
5.0,1.0,2.0,49.0,0.7915175790343586,0.3529680237173486,0.6460432781650756,0.9936669542694652,0.24043858211953192,0.35365821126848457,1.0,1.0,0.9,0.675,nan
64.0,1.0,0.0,580.0,1.0557679818977284,0.4661574186909358,0.32379510532138084,0.933171157904183,0.12432078974234173,0.34462575576836,1.0,1.0,1.0,0.73,nan
64.0,1.0,1.0,580.0,1.041124182060338,0.4591344363641815,0.2908604845884406,0.9371743187673701,0.06002820897701895,0.27841385837764276,1.0,1.0,1.0,0.73,nan
64.0,1.0,2.0,580.0,0.9915175790343587,0.4329680237173486,0.25911709815304307,0.9622224557478064,0.09338771558641383,0.31597830732630766,1.0,1.0,1.0,0.715,nan
6.0,1.0,0.0,58.0,0.9557679818977283,0.5961574186909359,0.5547915030218408,0.8587351253119326,0.19011182292888407,0.3634279203938786,1.0,1.0,0.95,0.795,nan
6.0,1.0,1.0,58.0,0.9411241820603382,0.3991344363641815,0.5317289466290702,0.9645546172785671,0.38630287505220623,0.49173890840727835,1.0,1.0,0.95,0.7,nan
6.0,1.0,2.0,58.0,0.7915175790343586,0.40296802371734863,0.6460432781650756,0.9779575385931036,0.24146940424107016,0.33569097594358027,1.0,1.0,0.9,0.7,nan
8.0,1.0,0.0,76.0,0.9557679818977283,0.5661574186909358,0.5547915030218408,0.8805706716154961,0.1363018113479484,0.3397762739247628,1.0,1.0,0.95,0.78,nan
8.0,1.0,1.0,76.0,0.641124182060338,0.18913443636418145,0.852843747724727,1.0243419546239214,0.1910692702513188,0.16519165993056958,1.0,1.0,0.8,0.595,nan
8.0,1.0,2.0,76.0,0.8915175790343587,0.6329680237173486,0.508818844908388,0.8384042673235239,0.22265509823337198,0.421335462933348,1.0,1.0,0.95,0.815,nan
96.0,1.0,0.0,868.0,1.0557679818977284,0.5361574186909358,0.32379510532138084,0.8950860832157672,0.05697841612712011,0.25000600031942055,1.0,1.0,1.0,0.765,nan
96.0,1.0,1.0,868.0,1.041124182060338,0.37913443636418154,0.2908604845884406,0.9733410002067152,0.08748838195688222,0.3086500851522604,1.0,1.0,1.0,0.69,nan
96.0,1.0,2.0,868.0,0.9915175790343587,0.4929680237173486,0.25911709815304307,0.9234417555697353,0.05376284854987716,0.2935288088936135,1.0,1.0,1.0,0.745,nan
