num_params,width,run_count,train_fit_mean,train_fit_std,test_return_mean,test_return_std,test_return_sem,test_return_ci95,train_entropy_mean,train_entropy_std,test_entropy_mean,test_entropy_std,train_coverage_mean,train_coverage_std,test_coverage_mean,test_coverage_std
22.0,2.0,3.0,0.5382718394660494,0.04939804404713792,0.539230449739039,0.0796820942807488,0.046004478582583455,0.09016877802186357,0.7470366731286049,0.10450528101773778,0.7503185124198595,0.1373328309791928,1.0,0.0,1.0,0.0
31.0,3.0,3.0,0.5049385061327161,0.01127668535526326,0.44756378307237227,0.004364085759530028,0.002519606088031274,0.004938427932541296,0.699176337569952,0.0716220796028812,0.6980778031547864,0.05724234621700711,1.0,0.0,1.0,0.0
40.0,4.0,3.0,0.6716051727993827,0.14439027617047687,0.5475637830723723,0.10026199415457279,0.05788628931463129,0.11345712705667732,0.8167220567663511,0.1093981946011159,0.8507248278955618,0.11863555374778006,1.0,0.0,1.0,0.0
49.0,5.0,3.0,0.7216051727993827,0.029415690548767835,0.514230449739039,0.019811851681761684,0.011438377901610048,0.022419220687155694,0.836840129395326,0.1938991265905906,0.8687717243283988,0.14999046532612792,1.0,0.0,1.0,0.0
58.0,6.0,3.0,0.704938506132716,0.16905601828787217,0.5675637830723723,0.10131657872464277,0.058495154000044416,0.11465050184008706,0.7595043785870076,0.24156035487493507,0.8192792667200167,0.23195759058827708,1.0,0.0,1.0,0.0
76.0,8.0,3.0,0.7216051727993827,0.17953553276959006,0.5625637830723723,0.11119349644642827,0.06419759510548106,0.12582728640674287,0.7233588546514511,0.12012154939347448,0.8025437841936945,0.12392751863317539,1.0,0.0,1.0,0.0
94.0,10.0,3.0,0.7882718394660495,0.10034677572753727,0.5575637830723723,0.029967258915739984,0.017301605001877694,0.03391114580368028,0.7321518662075203,0.11503188953172935,0.8327557426939408,0.10254108149464719,1.0,0.0,1.0,0.0
112.0,12.0,3.0,0.8049385061327161,0.01127668535526326,0.5425637830723723,0.013529634249018782,0.007811337975708175,0.015310222432388021,0.6612125447640816,0.08503608490944085,0.7553039220348001,0.07078097620704749,1.0,0.0,1.0,0.0
148.0,16.0,3.0,0.8882718394660495,0.03834921213090206,0.6042304497390389,0.03351263411080126,0.019348528325124542,0.0379231155172441,0.6794681631028651,0.05819124973808138,0.7973787279923757,0.08760969046778054,1.0,0.0,1.0,0.0
220.0,24.0,3.0,0.9049385061327161,0.01127668535526331,0.6558971164057056,0.03582017052494073,0.02068078509499283,0.040534338786185946,0.599640109265844,0.0825392713950053,0.7770154672116041,0.07042881903559124,1.0,0.0,1.0,0.0
292.0,32.0,3.0,0.9049385061327161,0.01127668535526331,0.649230449739039,0.03359190423753818,0.019394294954134802,0.038012818110104214,0.5578270841389895,0.004650567385541076,0.7264692366619904,0.028142074932345624,1.0,0.0,1.0,0.0
436.0,48.0,3.0,0.9216051727993827,0.029415690548767835,0.6658971164057056,0.07077601695783144,0.0408625524427735,0.08009060278783606,0.5423874974250794,0.045840041021930136,0.7368405533768237,0.05915722369967303,1.0,0.0,1.0,0.0
580.0,64.0,3.0,0.8716051727993829,0.04743140863114681,0.6375637830723723,0.03138047955099743,0.018117528316067916,0.035510355499493114,0.5265579894805947,0.09827735567740613,0.7211600527384628,0.08472208347248497,1.0,0.0,1.0,0.0
868.0,96.0,3.0,0.9382718394660494,0.04939804404713792,0.6958971164057056,0.0422107591618036,0.02437039316476577,0.04776597060294091,0.5413576116164526,0.04462395873601346,0.7347059837418297,0.04447827982644295,1.0,0.0,1.0,0.0
1156.0,128.0,3.0,0.9382718394660494,0.01884456805912212,0.7125637830723722,0.014963969046031183,0.008639451556871331,0.016933325051467808,0.5196904235209029,0.05763736685722541,0.7102963115492216,0.055037258290312495,1.0,0.0,1.0,0.0
1732.0,192.0,3.0,0.9382718394660494,0.01884456805912212,0.7508971164057057,0.007753704568514946,0.004476603419848935,0.008774142702903913,0.4141911379992962,0.022191215924493208,0.6249994276557117,0.022966380426996,1.0,0.0,1.0,0.0
2308.0,256.0,3.0,0.954938506132716,0.01127668535526326,0.7158971164057055,0.010180814990162344,0.005877896275140007,0.011520676699274413,0.5026347815369566,0.008013731619327842,0.7010191859646389,0.013088733283373748,1.0,0.0,1.0,0.0
