width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,train_optimal_action_rate,test_optimal_action_rate,fim_trace
10.0,1.0,0.0,94.0,0.4894704080603928,0.07678222518712313,0.9690354306780283,1.1128393169583994,0.6027456857264042,0.7165170575678349,1.0,1.0,0.75,0.545,nan
10.0,1.0,1.0,94.0,0.8060684476464692,0.1841938489183653,0.7512155857692121,1.1056352875351818,0.7709152966737747,0.9103968539834022,1.0,1.0,0.9,0.59,nan
10.0,1.0,2.0,94.0,0.4340921810894344,0.08440662432874528,1.0843343143056372,1.1111306358621413,0.8227946162223816,0.8713533165305853,1.0,1.0,0.7,0.545,nan
128.0,1.0,0.0,1156.0,0.8894704080603928,0.4267822251871231,0.6284395325968599,1.028304477741263,0.5584853786975146,0.7461116664297879,1.0,1.0,0.95,0.72,nan
128.0,1.0,1.0,1156.0,0.9060684476464692,0.45419384891836534,0.6469627130350943,1.0346196740856521,0.5471254095435143,0.7378534014150501,1.0,1.0,0.95,0.725,nan
128.0,1.0,2.0,1156.0,0.8340921810894344,0.3944066243287453,0.8102663099860712,1.044232463106849,0.45346048232167957,0.6469238668028265,1.0,1.0,0.9,0.7,nan
12.0,1.0,0.0,112.0,0.5894704080603929,0.09678222518712314,0.9220236687867004,1.1101440272078262,0.6153753537684679,0.6934695463255047,1.0,1.0,0.8,0.555,nan
12.0,1.0,1.0,112.0,0.6060684476464693,0.05419384891836529,0.9275347875447666,1.1229233614085217,0.608929081261158,0.7399358090013266,1.0,1.0,0.8,0.525,nan
12.0,1.0,2.0,112.0,0.6340921810894343,0.10440662432874527,0.9956589705405937,1.1062453367741552,0.759333199262619,0.8325064107775688,1.0,1.0,0.8,0.555,nan
16.0,1.0,0.0,148.0,0.6894704080603928,0.15678222518712312,0.8457124866409285,1.1031654256837955,0.6156531654298305,0.6984058456867933,1.0,1.0,0.85,0.585,nan
16.0,1.0,1.0,148.0,0.8060684476464692,0.2841938489183653,0.7512155857692121,1.0836582582085548,0.7295953243970871,0.8649962002784014,1.0,1.0,0.9,0.64,nan
16.0,1.0,2.0,148.0,0.8340921810894344,0.18440662432874527,0.8102663099860712,1.0923645712789705,0.693155999481678,0.8287341380119324,1.0,1.0,0.9,0.595,nan
192.0,1.0,0.0,1732.0,0.8894704080603928,0.5067822251871231,0.6284395325968599,0.9922254725148897,0.3994165141135454,0.6469351135287433,1.0,1.0,0.95,0.76,nan
192.0,1.0,1.0,1732.0,0.9060684476464692,0.5141938489183654,0.6469627130350943,0.9911826626485488,0.43970944359898567,0.6269379356317222,1.0,1.0,0.95,0.755,nan
192.0,1.0,2.0,1732.0,0.8340921810894344,0.48440662432874526,0.8102663099860712,0.9972740622318842,0.4034474562853575,0.6011252338066697,1.0,1.0,0.9,0.745,nan
24.0,1.0,0.0,220.0,0.7894704080603928,0.26678222518712313,0.7585301296310517,1.0744131205403797,0.6778121091425419,0.8220021446794271,1.0,1.0,0.9,0.64,nan
24.0,1.0,1.0,220.0,0.8060684476464692,0.2741938489183653,0.7512155857692121,1.095059805850713,0.6077725924551487,0.8131938225775958,1.0,1.0,0.9,0.635,nan
24.0,1.0,2.0,220.0,0.8340921810894344,0.3944066243287453,0.8102663099860712,1.0371989338730352,0.5133356261998415,0.6958504343777895,1.0,1.0,0.9,0.7,nan
256.0,1.0,0.0,2308.0,0.8894704080603928,0.4267822251871231,0.6284395325968599,1.026622047351654,0.5066493535414338,0.705353121869266,1.0,1.0,0.95,0.72,nan
