num_params,width,run_count,train_fit_mean,train_fit_std,test_return_mean,test_return_std,test_return_sem,test_return_ci95,train_entropy_mean,train_entropy_std,test_entropy_mean,test_entropy_std,train_coverage_mean,train_coverage_std,test_coverage_mean,test_coverage_std
700.0,2.0,5.0,0.6870308434022852,0.4047779773137433,0.15041391423732933,0.09044883519293787,0.04044994879541687,0.07928189963901706,0.37992031958990263,0.18939214268849303,0.26916606822951816,0.22997534802561614,0.19906331535016925,0.05978360776356478,0.10990765858839743,0.013968726527547003
1075.0,3.0,5.0,0.8458030083297693,0.08633487748282997,0.19086321430828418,0.018800812451669986,0.008407978934831714,0.016479638712270157,0.312105997138416,0.04794862272310753,0.19478822850167807,0.0678308072100387,0.23126299664536987,0.026701306013845388,0.12641156438469142,0.008706886399737152
1468.0,4.0,5.0,0.9999900501564397,0.0,0.23120216015524483,0.06510360811146611,0.02911521866354898,0.057065828580556005,0.2290360058393149,0.046030609907757813,0.19416017803969834,0.03399061127341491,0.25296033681561925,0.0,0.1293762729712274,0.010085994426153728
1879.0,5.0,5.0,0.9999900501564397,0.0,0.28406617034335774,0.0457952024482969,0.020480237143551332,0.04014126480136061,0.2130775737978249,0.06154065112315465,0.18507604094164135,0.02985369351062124,0.25296033681561925,0.0,0.13339284307714636,0.011073409361432264
2308.0,6.0,5.0,0.9997807303865747,0.0004680532344530538,0.23653589516060683,0.06431630861032113,0.028763127622906615,0.05637573014089697,0.20789452167188144,0.018805790663189614,0.17211479132135893,0.031707738775345315,0.25296033681561925,0.0,0.12885558362371458,0.01366329908840772
3220.0,8.0,5.0,0.9230038225500181,0.10548039990513548,0.29553178656967855,0.061469047862933036,0.027489793906741288,0.05387999605721292,0.22672443005474685,0.0592987577198647,0.1889193032495012,0.044752057778504856,0.24146704322396495,0.02221629887624963,0.1397573750756436,0.010920324869401315
4204.0,10.0,5.0,0.9999900501564397,0.0,0.2662140200009392,0.050738939091857484,0.022691143383122954,0.04447464103092099,0.25293511844988903,0.03392980746088463,0.22748850657501712,0.05031159883769762,0.25296033681561925,0.0,0.14175972812901896,0.015130204030173068
5260.0,12.0,5.0,0.9626547277939134,0.0834843187644767,0.2757410484052782,0.08710759076919351,0.03895569886322998,0.07635316977193075,0.2719047760620262,0.07053291151764128,0.2335985251516232,0.07928258517589706,0.25230459911070124,0.001466274083606426,0.14764077525829702,0.017484705961315714
7588.0,16.0,5.0,0.9626526374843397,0.08348899283877767,0.24293526359817844,0.0926006751528401,0.041412280880825235,0.08116807052641746,0.22477118669290558,0.03162179746239868,0.21754266061821187,0.06412688839951866,0.25230459911070124,0.0014662740836064259,0.13661586249293672,0.01535580218511548
13108.0,24.0,5.0,0.9997807303865747,0.0004680532344530538,0.2752202773539579,0.05307755625977772,0.02373700477528649,0.04652452935956152,0.2197086158084504,0.05224600806589098,0.1940308547807095,0.061572137929205455,0.25296033681561925,0.0,0.1391767569414446,0.01604102644345864
19780.0,32.0,5.0,0.9995584087545784,0.0009651795164653552,0.2826295593172222,0.10580529913652516,0.04731756824979401,0.09274243376959626,0.1760787834670674,0.05431716583621959,0.15469861619384742,0.017815267946984722,0.2536054981059418,0.0014426245016127713,0.14429727035909912,0.016033940234524254
