width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
5.0,2.0,4.0,1879.0,0.9589872741500863,-0.016290958003524557,0.07593918555839571,0.529030402086902,0.22682839122930068,0.21422530062494166,0.25296033681561925,0.12287355083749413,nan
6.0,2.0,0.0,2308.0,0.9589872741500863,0.005272637599129393,0.07593918555839571,0.5406471414985339,0.18517383073513627,0.18733841828441633,0.25296033681561925,0.12280728166712819,nan
6.0,2.0,1.0,2308.0,0.9576486742217988,-0.02085149571481236,0.07741295993540143,0.5242800363008747,0.21388102426361053,0.1630748672276953,0.25296033681561925,0.1314786927526296,nan
6.0,2.0,2.0,2308.0,0.9589872741500863,-0.011264140315826473,0.07593918555839571,0.5264479747787771,0.19584137262380474,0.1334708227476524,0.25296033681561925,0.129699188244509,nan
6.0,2.0,3.0,2308.0,0.9589872741500863,0.08414151013726826,0.07593918555839571,0.5783897951471576,0.2345952867132188,0.2173953373851179,0.25296033681561925,0.14884445707057387,nan
6.0,2.0,4.0,2308.0,0.9589872741500863,-0.1446514621536783,0.07593918555839571,0.4198272551713331,0.20998109402363682,0.15929451096191274,0.25296033681561925,0.11144829838373224,nan
8.0,2.0,0.0,3220.0,0.9589872741500863,-0.04337459410902747,0.07593918555839571,0.5118712027255046,0.2108613177368949,0.16755447251259842,0.25296033681561925,0.12683744444046266,nan
8.0,2.0,1.0,3220.0,0.9589872741500863,0.13156201758086575,0.07593918555839571,0.6004895290525639,0.2157418527144899,0.23080743168405793,0.25296033681561925,0.14401836056604736,nan
8.0,2.0,2.0,3220.0,0.7062481622401217,0.1385655355453734,0.5179008147242679,0.5971308153491932,0.32881999983053123,0.24284651924806075,0.20205124590652826,0.15576146384685044,nan
8.0,2.0,3.0,3220.0,0.7193994605169846,0.0076135632465850235,0.4894158251702231,0.5424473199689509,0.20390384297618155,0.14393739489105195,0.2464029597664389,0.138185630623569,nan
8.0,2.0,4.0,3220.0,0.9589872741500863,0.05555925284929733,0.07593918555839571,0.5670989706768035,0.1742951370156365,0.1594506979117371,0.25296033681561925,0.13398397590128844,nan
