width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
10.0,2.0,0.0,4204.0,0.9960000000000001,-0.3235152680424757,0.008000000000000007,0.019392771335973565,0.001709852419131967,0.13977976966215133,0.14201600477160892,0.07878923549953111,nan
10.0,2.0,1.0,4204.0,0.9960000000000001,-0.31522443939460315,0.008000000000000007,0.01798831732405087,0.07189822042977186,0.17450981979553148,0.14201600477160892,0.0781952180674842,nan
10.0,2.0,2.0,4204.0,0.9960000000000001,-0.3119883561078945,0.008000000000000007,0.012496373083258717,0.03349355538582276,0.22135757088429642,0.14201600477160892,0.05824943903868203,nan
12.0,2.0,0.0,5260.0,0.9960000000000001,-0.3093665351873731,0.008000000000000007,0.018326675408828458,0.05747356921318218,0.4255588378125964,0.14201600477160892,0.06113785129188555,nan
12.0,2.0,1.0,5260.0,0.9960000000000001,-0.3128396630837529,0.008000000000000007,0.015333463877819465,0.01553961804132066,0.2778097031714964,0.14201600477160892,0.07123714491851008,nan
12.0,2.0,2.0,5260.0,0.9960000000000001,-0.31868684091772953,0.008000000000000007,0.01851194479758744,0.05861747928673145,0.42098772251377453,0.14201600477160892,0.07602816615951441,nan
16.0,2.0,0.0,7588.0,0.9960000000000001,-0.3206157731058641,0.008000000000000007,0.017435217351886825,0.03516598152401386,0.14058770807094553,0.14201600477160892,0.06094834932379922,nan
16.0,2.0,1.0,7588.0,0.9960000000000001,-0.3170363276899336,0.008000000000000007,0.014701538855945545,0.03929470976008448,0.15230344590717096,0.14201600477160892,0.04991599185076378,nan
16.0,2.0,2.0,7588.0,0.9919999999999999,-0.31641910849968335,0.016000000000000018,0.014976614414831235,0.07798433152058118,0.12706120867361828,0.14534933810494224,0.05333504503603553,nan
24.0,2.0,0.0,13108.0,0.9960000000000001,-0.31931860343629503,0.008000000000000007,0.01790888524908544,0.008484422570939655,0.3381668188578398,0.14201600477160892,0.06455747807788782,nan
24.0,2.0,1.0,13108.0,0.9960000000000001,-0.31641910849968335,0.008000000000000007,0.012209678192061302,0.025087922182613305,0.09144467241141818,0.14201600477160892,0.044712304666701924,nan
24.0,2.0,2.0,13108.0,0.9960000000000001,-0.31562703290854743,0.008000000000000007,0.015646785234096107,0.05236336796529985,0.12701236431064516,0.14201600477160892,0.05330582235923835,nan
2.0,2.0,0.0,700.0,0.9960000000000001,-0.3148167832326408,0.008000000000000007,0.010457477077157284,0.05955292432176036,0.28799702829187895,0.14201600477160892,0.0359403748421405,nan
2.0,2.0,1.0,700.0,0.9960000000000001,-0.31641910849968335,0.008000000000000007,0.014976614414831235,0.05653557157288331,0.15593467963097363,0.14201600477160892,0.05161090710500107,nan
2.0,2.0,2.0,700.0,0.732,-0.31663865295697624,0.5260570311287551,0.018828625673201746,0.21801171514098036,0.3380623755978293,0.11828719121228688,0.07649304597057525,nan
32.0,2.0,0.0,19780.0,0.7399999999999999,-0.3170214337667259,0.5200000000000001,0.018415947079974914,0.11794728988087234,0.3654060179773751,0.15201600477160893,0.07447343830237799,nan
32.0,2.0,1.0,19780.0,0.9960000000000001,-0.31703632768993356,0.008000000000000007,0.014701538855945544,0.03132822308979289,0.2644063783052083,0.14201600477160892,0.05510508389795664,nan
32.0,2.0,2.0,19780.0,0.9960000000000001,-0.31863865295697624,0.008000000000000007,0.01686808446371484,0.08426461717273823,0.3160737336131206,0.14201600477160892,0.06975396590141736,nan
3.0,2.0,0.0,1075.0,0.9960000000000001,-0.31742448210175167,0.008000000000000007,0.014646276958905425,0.041410703269475685,0.12228999205291614,0.14201600477160892,0.058812209601452586,nan
3.0,2.0,1.0,1075.0,0.9960000000000001,-0.31861577310586403,0.008000000000000007,0.01850540182030618,0.04273413224410476,0.19337533254185643,0.14201600477160892,0.0643381798322738,nan
3.0,2.0,2.0,1075.0,0.9960000000000001,-0.31441910849968335,0.008000000000000007,0.015683603327337238,0.07198494594207609,0.136225296443871,0.14201600477160892,0.055447308586362404,nan
4.0,2.0,0.0,1468.0,0.9960000000000001,-0.3177162781692524,0.008000000000000007,0.01466560214757101,0.017214541551218994,0.23194372776033384,0.14201600477160892,0.04822107659652649,nan
4.0,2.0,1.0,1468.0,0.9960000000000001,-0.3177162781692524,0.008000000000000007,0.014665602147571009,0.06659698303089241,0.24516231676746542,0.14201600477160892,0.050362562823650536,nan
4.0,2.0,2.0,1468.0,0.9960000000000001,-0.3177162781692524,0.008000000000000007,0.01466560214757101,0.07512527345810495,0.36158114532085506,0.14201600477160892,0.04822107659652649,nan
5.0,2.0,0.0,1879.0,0.9960000000000001,-0.3290807920788149,0.008000000000000007,0.015898727077493933,0.08033564041976811,0.4384532985434362,0.14201600477160892,0.09112007965648497,nan
5.0,2.0,1.0,1879.0,0.9960000000000001,-0.31641910849968335,0.008000000000000007,0.014976614414831231,0.06567146720534808,0.42751871166378236,0.14201600477160892,0.05667673258824939,nan
5.0,2.0,2.0,1879.0,0.7262010101267766,-0.3177162781692524,0.5376537806316077,0.01466560214757101,0.03687523716833434,0.031069461436550937,0.14201600477160892,0.04822107659652649,nan
6.0,2.0,0.0,2308.0,0.9960000000000001,-0.3124244821017518,0.008000000000000007,0.024122596616517358,0.03860824923350901,0.37087364565650005,0.14201600477160892,0.09405981136448084,nan
6.0,2.0,1.0,2308.0,0.9960000000000001,-0.3179572563932711,0.008000000000000007,0.009944702027328362,0.06383353378290844,0.30935675647822886,0.14201600477160892,0.05726529909333134,nan
6.0,2.0,2.0,2308.0,0.9960000000000001,-0.3177162781692524,0.008000000000000007,0.01466560214757101,0.05885252411307606,0.14614017733379114,0.14201600477160892,0.04822107659652649,nan
8.0,2.0,0.0,3220.0,0.9960000000000001,-0.31206230857462575,0.008000000000000007,0.013303589274442603,0.02624876194745628,0.3777206004838494,0.14201600477160892,0.06470193391222953,nan
8.0,2.0,1.0,3220.0,0.9960000000000001,-0.3222180983729067,0.008000000000000007,0.015238169275726052,0.06541706930689427,0.27915693249042306,0.14201600477160892,0.051406348367420696,nan
8.0,2.0,2.0,3220.0,0.9960000000000001,-0.30537258300203063,0.008000000000000007,0.027317406489687987,0.008616621007837885,0.22378569044703908,0.14201600477160892,0.06848423449126333,nan
