num_params,width,run_count,train_fit_mean,train_fit_std,test_return_mean,test_return_std,test_return_sem,test_return_ci95,train_entropy_mean,train_entropy_std,test_entropy_mean,test_entropy_std,train_coverage_mean,train_coverage_std,test_coverage_mean,test_coverage_std
28.0,2.0,5.0,0.6839076945618439,0.16170753890060846,0.4940634467239532,0.08074583254670789,0.03611063409485076,0.07077684282590749,0.04015988017617959,0.04776709618154364,0.06645866509690938,0.06004559209476473,1.0,0.0,1.0,0.0
43.0,3.0,5.0,0.9339076945618439,0.0773925096162373,0.6168634467239531,0.0932675220482048,0.04171050387854927,0.08175258760195657,0.1048879770098822,0.044288472653913176,0.18840722498315865,0.05957236431923737,1.0,0.0,1.0,0.0
60.0,4.0,5.0,0.923907694561844,0.07069211109328863,0.6808634467239532,0.13637101679687358,0.060986972743714986,0.11953446657768137,0.06264180917183573,0.029470552466001217,0.17189413399181958,0.08244681006190323,1.0,0.0,1.0,0.0
79.0,5.0,5.0,0.953907694561844,0.053095480010627895,0.6660634467239532,0.11029220214024445,0.04932417227474687,0.09667537765850387,0.0755763305966055,0.04610611612722863,0.1691673105328304,0.03889790204953843,1.0,0.0,1.0,0.0
100.0,6.0,5.0,0.9939076945618439,0.02109772024047123,0.7372634467239532,0.035621163535686465,0.015930268620686337,0.03122332649654522,0.06111163613770583,0.03509585537628533,0.21922129371763516,0.05997278016245249,1.0,0.0,1.0,0.0
148.0,8.0,5.0,0.9839076945618439,0.030753423944249528,0.6956634467239532,0.052227662289058806,0.02335692063684755,0.0457795644482212,0.04642288098208573,0.04114572064656604,0.17174467342542582,0.047618840119516996,1.0,0.0,1.0,0.0
204.0,10.0,5.0,0.9839076945618439,0.027026743441183217,0.7356634467239532,0.0404585945432927,0.01809363353458091,0.03546352172777858,0.04980966923282624,0.028971447511961495,0.17745639365265684,0.05905492020218222,1.0,0.0,1.0,0.0
268.0,12.0,5.0,0.9839076945618439,0.027026743441183217,0.7308634467239532,0.03039093034678671,0.013591237230975267,0.026638824972711524,0.029620012805113716,0.017824998082457227,0.1615501564081483,0.01579525836153982,1.0,0.0,1.0,0.0
420.0,16.0,5.0,1.003907694561844,0.012110664960450723,0.7436634467239532,0.019834354545158025,0.008870193010561052,0.017385578300699662,0.02978484560168545,0.014205082683926904,0.1631666565344617,0.012401129852898417,1.0,0.0,1.0,0.0
820.0,24.0,5.0,1.003907694561844,0.012110664960450723,0.7004634467239532,0.04726143601779657,0.021135956730010015,0.04142647519081963,0.036736380018682395,0.03413917453238977,0.164743262867655,0.020656103001143546,1.0,0.0,1.0,0.0
1348.0,32.0,5.0,1.003907694561844,0.012110664960450723,0.6932634467239532,0.029372077258286756,0.013135592277980966,0.025745760864842693,0.033051860430924215,0.017960663237975485,0.17853370022145115,0.01636316297271196,1.0,0.0,1.0,0.0
2788.0,48.0,5.0,0.993907694561844,0.028901991100169368,0.7100634467239532,0.03362894106015681,0.015039319644368894,0.029477066502963032,0.020437938074061038,0.014600424003640186,0.17334811883823023,0.01614440785818931,1.0,0.0,1.0,0.0
4740.0,64.0,5.0,1.003907694561844,0.012110664960450723,0.6932634467239531,0.04893504641234701,0.02188441805202302,0.04289345938196512,0.040044404474925334,0.028042523339704997,0.18024609632825475,0.008372978181077649,1.0,0.0,1.0,0.0
10180.0,96.0,5.0,0.9939076945618439,0.024707505943396046,0.7196634467239532,0.04581721960300746,0.02049008351447212,0.040160563688365354,0.022782363148371478,0.017932214239196,0.17784752325994438,0.02766125284297151,1.0,0.0,1.0,0.0
17668.0,128.0,5.0,1.003907694561844,0.012110664960450723,0.7092634467239533,0.0482896201159932,0.021595774637400415,0.042327718289304817,0.024444257352772534,0.01252026000843103,0.18077739729058928,0.018644733960378346,1.0,0.0,1.0,0.0
