width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
2.0,2.0,2.0,700.0,0.7054476435789739,-0.2422308493910742,0.4947154792259264,0.24355998330415293,0.3942836183774794,0.26310344136982516,0.22289234138841113,0.12141757058995362,nan
32.0,2.0,0.0,19780.0,0.7141192735831797,-0.048394653178667243,0.4828234648995231,0.48559721034037284,0.11784121035563644,0.17556451908718565,0.24095377585334476,0.13876593370502746,nan
32.0,2.0,1.0,19780.0,0.9275949493661166,0.2236674592246664,0.16854684808681533,0.6107481960481733,0.16573290009061303,0.1011809596530869,0.25194338766307683,0.17533541275527334,nan
32.0,2.0,2.0,19780.0,0.7635588813886167,-0.10601321646097236,0.44075374503274917,0.4465992365348934,0.1427705508262385,0.2018425830804464,0.24482474359528028,0.11245863940353157,nan
3.0,2.0,0.0,1075.0,0.7382694472829313,-0.15793674418225506,0.4629799538278555,0.37117972563345036,0.1914633585432686,0.16758763397298335,0.24187782475690411,0.13746155340399238,nan
3.0,2.0,1.0,1075.0,0.880952728855931,-0.03624044200400923,0.29129203940697995,0.49604237661499184,0.1357701990551125,0.07098158457697828,0.24596748526594633,0.14537875942623857,nan
3.0,2.0,2.0,1075.0,0.6765959594928933,0.1699000334176109,0.5260555356798274,0.5981448112812601,0.41818572057327313,0.3939775842235961,0.20103429675398587,0.15749910136995252,nan
4.0,2.0,0.0,1468.0,0.9065949493661165,-0.01738339656447982,0.23841610683844328,0.5150924402415941,0.14225712051498132,0.07398704262936741,0.2493979331176223,0.13681070823011515,nan
4.0,2.0,1.0,1468.0,0.9299949493661166,0.012842884218572222,0.1689289791598825,0.5274212200558882,0.21941701029235958,0.14614966324655934,0.2519433876630769,0.14760686078407323,nan
4.0,2.0,2.0,1468.0,0.9061949493661166,0.16514422564787945,0.23742822073207726,0.5895275535774989,0.22231833387905675,0.21535808432335823,0.2510928483718596,0.17907789391389312,nan
5.0,2.0,0.0,1879.0,0.924782497816457,-0.030657669054487705,0.1755872826151117,0.5061994412540061,0.1687050885351391,0.1389471028920566,0.2492993198664667,0.13487502461855716,nan
5.0,2.0,1.0,1879.0,0.8091477357706165,-0.015674737306127423,0.3948483717366003,0.5154051439680492,0.23706072746093765,0.1343953378959325,0.24452890384181336,0.13486568166249174,nan
5.0,2.0,2.0,1879.0,0.8354094600384488,0.11883765152166234,0.363505683093039,0.5724202457911644,0.1404638115819294,0.10392817295689358,0.24594010718193965,0.1749878003258683,nan
6.0,2.0,0.0,2308.0,0.8321949493661165,0.04092564106422358,0.3651708641170596,0.5529867202262196,0.19607614544439145,0.2391749504570601,0.24499115345660535,0.12796311451014764,nan
6.0,2.0,1.0,2308.0,0.9295949493661165,0.09731073164156964,0.16897822344905866,0.5714788384134328,0.11099173716198317,0.18732817745801583,0.25194338766307683,0.1578963653510625,nan
6.0,2.0,2.0,2308.0,0.8761179164046896,0.006624935739527149,0.2897605825444138,0.5159191693508208,0.09120053014462393,0.060773012724641216,0.24670866758089915,0.17244161652293244,nan
8.0,2.0,0.0,3220.0,0.6229959594928932,-0.12601540593291832,0.5511046133947536,0.41587975112955966,0.34822285840171213,0.1832278187658215,0.19832243234720623,0.13608926419177425,nan
8.0,2.0,1.0,3220.0,0.9307949493661165,-0.0010300346796573302,0.16759104988035609,0.5184968585786591,0.25906541185110393,0.2057818534451551,0.25228237071392434,0.15606968035979998,nan
8.0,2.0,2.0,3220.0,0.903952728855931,-0.07901884170547113,0.2442826116721084,0.46772846446858163,0.1518309579340618,0.15255816629923172,0.2469510918233234,0.12569455469252447,nan
