num_params,width,run_count,train_fit_mean,train_fit_std,test_return_mean,test_return_std,test_return_sem,test_return_ci95,train_entropy_mean,train_entropy_std,test_entropy_mean,test_entropy_std,train_coverage_mean,train_coverage_std,test_coverage_mean,test_coverage_std
700.0,2.0,3.0,0.9123560075167912,0.09293392724781424,0.256930136096151,0.19709300787830583,0.1137917011539329,0.2230317342617085,0.30754965860587186,0.11675864503336734,0.20880909448214094,0.05092128282880211,0.24048261260798798,0.01594204774334216,0.1467198013437978,0.029554614516922692
1075.0,3.0,3.0,0.8541721967486916,0.08249965426615129,0.24548927694097097,0.13043203693297462,0.0753049716342041,0.14759774440304005,0.24847309272388474,0.1495901535599922,0.21084893425785256,0.16578678784415452,0.22962653559227877,0.02484589346570764,0.14677980473339447,0.010091978402997403
1468.0,4.0,3.0,0.9714350544257989,0.010725182822051763,0.2939932439715815,0.07699879318803116,0.04445527397438611,0.08713233698979678,0.19466415489546587,0.045409000859484336,0.14516493006642833,0.07069066509793256,0.25081138971751954,0.0012958583801176082,0.15449848764269383,0.021960182990485
1879.0,5.0,3.0,0.9259312755168693,0.04771133755482159,0.27088038602703707,0.06479650377760035,0.03741027889854417,0.07332414664114657,0.18207654252600203,0.04966727167568572,0.12575687124829424,0.01904071146170052,0.2465894436300732,0.002450601075088189,0.14824283553563908,0.023161819402751117
2308.0,6.0,3.0,0.9439202971816063,0.03839112575377353,0.28986318388273563,0.03603849030284982,0.020806832077538064,0.040781390871974604,0.1327561375836662,0.05572244175745285,0.16242538021323905,0.09177104570413978,0.24788106956686043,0.0036213650641605468,0.15276703212804751,0.02267855440300085
3220.0,8.0,3.0,0.8966537654549827,0.13418407045563668,0.19779695958193808,0.04968683834389891,0.028686709493031457,0.056225950606341654,0.2530397427289593,0.09833451153385084,0.1805226128367361,0.026714767876417182,0.23251863162815134,0.02973450298220779,0.1392844997480329,0.015437590891090475
4204.0,10.0,3.0,0.9514760506793641,0.028521527490068494,0.2910766586745112,0.11287216364366248,0.06516677406368403,0.1277268771648207,0.2136927717110153,0.03398078606516505,0.17712238851930187,0.040390747716231606,0.24872202145865976,0.0030647693020739064,0.15361160517268826,0.021684874034962862
5260.0,12.0,3.0,0.8683682904136512,0.12507850670429332,0.20291466117134174,0.09687410867683054,0.05593029272207317,0.10962337373526342,0.18923085455730895,0.03877945813572136,0.15866390393033306,0.06787858501258799,0.23989394849280662,0.015160764918556878,0.11674925358665245,0.006236821503087874
7588.0,16.0,3.0,0.9070180309616505,0.066933214314254,0.25803926217601225,0.1503331530641265,0.08679488638969866,0.17011797732380937,0.18728754103763723,0.013374586590202712,0.18714234803441443,0.026211101352991362,0.24250172113447757,0.008072963167061731,0.13541041567265844,0.024682430431253656
13108.0,24.0,3.0,0.9498430111791012,0.03893442186138672,0.24487714216721065,0.07585541733861015,0.04379514561993798,0.08583848541507844,0.17543223664194882,0.05599710896695553,0.1403709749293004,0.04311019431602616,0.24835133813554347,0.004970839010769822,0.1319105242303049,0.0015436274559908938
19780.0,32.0,3.0,0.8828879871184312,0.08795110797966244,0.2700288800037373,0.13858587245684786,0.08001259076884026,0.15682467790692692,0.1421148870908293,0.023952576220905,0.15952935394023965,0.05221144988147002,0.24590730237056727,0.005574212236595754,0.1421866619546108,0.03157765338177774
