width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
4.0,2.0,4.0,1468.0,0.9553949493661165,0.12580127371331815,0.005571355310873652,0.5837381034271993,0.19729194593810007,0.2139843246170194,0.2529603368156192,0.15884237970184903,nan
5.0,2.0,0.0,1879.0,0.9565949493661166,-0.013467519882218155,0.0051224993899462844,0.5195776874823452,0.17285728738857561,0.15367381909179237,0.2529603368156192,0.13051357726357282,nan
5.0,2.0,1.0,1879.0,0.9557949493661166,-0.14646670598100353,0.005455272678794348,0.4071349102894623,0.2361259661613059,0.15000788878664054,0.2529603368156192,0.1088530408090718,nan
5.0,2.0,2.0,1879.0,0.9577949493661165,0.17653113104478155,0.0032496153618543876,0.6002787554597843,0.19418721248676493,0.18984362061700327,0.2529603368156192,0.16389117431545475,nan
5.0,2.0,3.0,1879.0,0.9561949493661166,-0.12243705966367788,0.005306599664568644,0.43530857004669393,0.15336420574377813,0.11926683146864636,0.2529603368156192,0.11212982417247119,nan
5.0,2.0,4.0,1879.0,0.9561949493661166,0.11732847984652622,0.005306599664568644,0.5810917502018608,0.14159502304770666,0.13877190196718714,0.2529603368156192,0.16067456070278832,nan
6.0,2.0,0.0,2308.0,0.9577949493661165,-0.19853838853303046,0.0032496153618543876,0.3404750344651515,0.29951611135714407,0.11207490324554964,0.2529603368156192,0.10161365859544247,nan
6.0,2.0,1.0,2308.0,0.9569949493661167,0.07209875317785182,0.004000000000000004,0.5613388995883786,0.1215663365725855,0.12293916180332418,0.2529603368156192,0.15593545467087955,nan
6.0,2.0,2.0,2308.0,0.8072694659665227,0.06474526153637715,0.39983436384358106,0.5567293409679416,0.2511496272087083,0.19827401407981946,0.23720276105804342,0.15642963556384729,nan
6.0,2.0,3.0,2308.0,0.9577949493661165,0.0311670368952304,0.0032496153618543876,0.5427191154466637,0.20122755221410543,0.16632036957106744,0.2529603368156192,0.14836320094036573,nan
6.0,2.0,4.0,2308.0,0.9557949493661166,-0.04053893741358419,0.005455272678794348,0.5049867146560968,0.19835690165119083,0.16546354831740986,0.2529603368156192,0.12211250374153297,nan
8.0,2.0,0.0,3220.0,0.9577949493661165,0.02767066886633753,0.0032496153618543876,0.5438775473680151,0.14443018460882623,0.07704915493742837,0.2529603368156192,0.13780600610343016,nan
8.0,2.0,1.0,3220.0,0.9577949493661165,0.043684045397803774,0.0032496153618543876,0.5507904160766854,0.3115659290558633,0.16642586115826846,0.2529603368156192,0.14643547099206916,nan
8.0,2.0,2.0,3220.0,0.9585949493661167,-0.038926448347667675,0.0019595917942265445,0.5047777556405374,0.231538241755944,0.19887031219551737,0.2529603368156192,0.1256842011890309,nan
8.0,2.0,3.0,3220.0,0.9073949493661166,-0.1428516457917843,0.24059393176054963,0.4128307707906315,0.1621244921965831,0.13929153538843161,0.2478694277247101,0.10999089135082861,nan
8.0,2.0,4.0,3220.0,0.7662172406021169,-0.014470194407599194,0.44062245481448375,0.5221993423622707,0.17889491637086968,0.09524095366308243,0.24482474359528023,0.12357978153992027,nan
