num_params,train_mean,train_std,test_mean,test_std,train_entropy_mean,train_entropy_std,test_entropy_mean,test_entropy_std,train_coverage_mean,train_coverage_std,test_coverage_mean,test_coverage_std,train_return_std_mean,train_return_std_std,test_return_std_mean,test_return_std_std
700.0,0.5416414217129889,0.590206712471018,-0.1856343806392601,0.1089871601597143,0.3887160948654307,0.2076852124237142,0.3478150436081691,0.23662983815574254,0.20512610260389663,0.0676478227679492,0.10761409202240968,0.023098828853527393,0.09059152438205914,0.017287887775699822,0.3403708850436184,0.1742360398180163
1075.0,0.9589872741500863,0.0,0.07513919846343255,0.17553407379514538,0.1822605442685019,0.06608779370786548,0.15860012423156025,0.06042288010241903,0.25296033681561925,0.0,0.14683228254946853,0.027612561923788866,0.07593918555839571,0.0,0.5521772275023816,0.04863216406499607
1468.0,0.9589872741500863,0.0,-0.01247381235061712,0.159526314265372,0.238436762400513,0.012297858664745007,0.18232755859927263,0.04457110622473166,0.25296033681561925,0.0,0.141183199003418,0.023746620835213776,0.07593918555839571,0.0,0.5106794845839046,0.09468059600391783
1879.0,0.9585410741739905,0.0006310220577253037,-0.21602630315603075,0.06594709470592357,0.19430466087725304,0.05264000262505434,0.18356388997171877,0.08726633950077181,0.25296033681561925,0.0,0.1280428925805591,0.02982258648458229,0.07643044368406428,0.0006947439039464805,0.2982008985776535,0.13393498234745652
2308.0,0.9580948741978946,0.0006310220577253037,0.033124757121902625,0.06507943977808563,0.23516652238118693,0.03516407251950198,0.17745342665829308,0.03752179271208233,0.25296033681561925,0.0,0.1484199299173614,0.017548008187332355,0.07692170180973286,0.0006947439039464838,0.5564150920816415,0.034810355475091447
3220.0,0.9580948741978946,0.0006310220577253037,-0.21667394481841287,0.06415093004611039,0.1844916149462014,0.05728675026023748,0.18609737443132737,0.07080676658168701,0.25296033681561925,0.0,0.12811838064867995,0.022921162656303146,0.07692170180973286,0.0006947439039464838,0.2948639298609046,0.1310686365940585
4204.0,0.9589872741500863,0.0,-0.2200494793688361,0.12138693112252323,0.20856184979675377,0.058197583556691024,0.1650729741831959,0.023579141943595595,0.25296033681561925,0.0,0.12456773974945863,0.020555452406176337,0.07593918555839571,0.0,0.23979047570389947,0.1809968443557993
5260.0,0.9585410741739905,0.0006310220577253037,0.036482832696666155,0.16023873915441605,0.21033161790099777,0.029015213200434983,0.16661478444885558,0.04119124039908644,0.25296033681561925,0.0,0.14366890307699007,0.016914195314924954,0.07643044368406429,0.000694743903946487,0.5335859478156154,0.1048020060132151
7588.0,0.9580948741978946,0.0006310220577253037,-0.04187639694576076,0.10193370505814087,0.12765267271065753,0.025395420114543946,0.1501366431257858,0.06805153274162984,0.25296033681561925,0.0,0.1435410933526071,0.002749586464636634,0.07692170180973286,0.0006947439039464838,0.4985652549849089,0.07449030226996521
13108.0,0.9580948741978946,0.0006310220577253037,-0.13280055809310745,0.16670192089938962,0.2010141769504863,0.05001477037446572,0.19235692735637114,0.136388865387961,0.25296033681561925,0.0,0.11979375552655258,0.030914762820925073,0.07692170180973286,0.000694743903946487,0.3643761189069011,0.1974429375599012
19780.0,0.9589872741500863,0.0,-0.1694227795530414,0.10149301248065595,0.20395962092374495,0.04563299621205,0.2210065398979828,0.029358797775403126,0.25296033681561925,0.0,0.13446461039219967,0.010945313323488349,0.07593918555839571,0.0,0.3427330534841013,0.1670845502881483
