width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
24.0,2.0,2.0,13108.0,0.9576486742217988,0.08865845626256168,0.07741295993540144,0.5889149275879629,0.25645726704182814,0.3397550643982997,0.25296033681561925,0.1598632125937641,nan
2.0,2.0,0.0,700.0,0.9589872741500863,-0.055213268970694056,0.07593918555839571,0.5259522000260721,0.21605320847068338,0.15261557657490732,0.25296033681561925,0.12109792894737062,nan
2.0,2.0,1.0,700.0,0.9589739066203623,-0.17971089509481655,0.08096811206261467,0.38796177193852344,0.26927978807364567,0.21001427476580503,0.25296033681561925,0.12663985579839646,nan
2.0,2.0,2.0,700.0,-0.2930369156314818,-0.32197897785226975,0.11486727552516703,0.10719868316625966,0.6808152880519629,0.6808152794837952,0.10945763418045146,0.07510449132146199,nan
32.0,2.0,0.0,19780.0,0.9589872741500863,-0.042650762024400886,0.07593918555839571,0.5093570200107471,0.15580516208575682,0.18009070191823803,0.25296033681561925,0.1420423804716616,nan
32.0,2.0,1.0,19780.0,0.9589872741500863,-0.1745173734058464,0.07593918555839571,0.4045183160653656,0.26524459934007605,0.2353546993150914,0.25296033681561925,0.1189867187184084,nan
32.0,2.0,2.0,19780.0,0.9589872741500863,-0.2911002032288769,0.07593918555839571,0.11432382437619133,0.19082910134540204,0.24757421846061903,0.25296033681561925,0.14236473198652902,nan
3.0,2.0,0.0,1075.0,0.9589872741500863,-0.04631950577167702,0.07593918555839571,0.5173127721690837,0.09416286825428802,0.09638809836248725,0.25296033681561925,0.13302587734944926,nan
3.0,2.0,1.0,1075.0,0.9589872741500863,0.3233629610812085,0.07593918555839571,0.6209512840047995,0.2533370408207183,0.24043713890819032,0.25296033681561925,0.18536960826965132,nan
3.0,2.0,2.0,1075.0,0.9589872741500863,-0.051625859919233796,0.07593918555839571,0.5182676263332615,0.19928172373049946,0.13897513542400314,0.25296033681561925,0.12210136202930505,nan
4.0,2.0,0.0,1468.0,0.9589872741500863,0.2003714187613381,0.07593918555839571,0.6258872978392765,0.23330994708636094,0.24508845708296131,0.25296033681561925,0.1695574790766122,nan
4.0,2.0,1.0,1468.0,0.9589872741500863,-0.18367025062314535,0.07593918555839571,0.39398249280091335,0.2266077131735821,0.14587981409421705,0.25296033681561925,0.1114388042481032,nan
4.0,2.0,2.0,1468.0,0.9589872741500863,-0.05412260519004411,0.07593918555839571,0.5121686631115236,0.2553926269415959,0.1560144046206395,0.25296033681561925,0.14255331368553859,nan
5.0,2.0,0.0,1879.0,0.9589872741500863,-0.30828246641670815,0.07593918555839571,0.1087902448323527,0.16772494658520634,0.06624493348900647,0.25296033681561925,0.09864773566756094,nan
5.0,2.0,1.0,1879.0,0.9576486742217988,-0.1580606032879508,0.07741295993540143,0.39214963411174947,0.1473733099179629,0.2090523288541469,0.25296033681561925,0.16893252249338261,nan
5.0,2.0,2.0,1879.0,0.9589872741500863,-0.18173583976343324,0.07593918555839571,0.39366281678885817,0.2678157261285898,0.27539440757200284,0.25296033681561925,0.1165484195807337,nan
6.0,2.0,0.0,2308.0,0.9576486742217988,-0.05891028031847899,0.07741295993540143,0.5075627980414527,0.26644947623512477,0.1248249660309211,0.25296033681561925,0.1250317065044525,nan
6.0,2.0,1.0,2308.0,0.9576486742217988,0.07873713974782999,0.07741295993540144,0.5861072905363062,0.253003405522544,0.20964228389524664,0.25296033681561925,0.16730028829401306,nan
6.0,2.0,2.0,2308.0,0.9589872741500863,0.07954741193635688,0.07593918555839571,0.5755751876671658,0.18604668538589195,0.19789303004871148,0.25296033681561925,0.15292779495361855,nan
8.0,2.0,0.0,3220.0,0.9589872741500863,-0.307042350499688,0.07593918555839571,0.10961293723608559,0.12489504231556176,0.0969964676312884,0.25296033681561925,0.10204712396882258,nan
8.0,2.0,1.0,3220.0,0.9576486742217988,-0.1784306482327099,0.07741295993540144,0.39296971326228103,0.2618171990079627,0.2702226758561762,0.25296033681561925,0.12447208081393997,nan
8.0,2.0,2.0,3220.0,0.9576486742217988,-0.1645488357228408,0.07741295993540143,0.3820091390843472,0.16676260351507974,0.19107297980651758,0.25296033681561925,0.15783593716327726,nan
