num_params,width,run_count,train_fit_mean,train_fit_std,test_return_mean,test_return_std,test_return_sem,test_return_ci95,train_entropy_mean,train_entropy_std,test_entropy_mean,test_entropy_std,train_coverage_mean,train_coverage_std,test_coverage_mean,test_coverage_std
700.0,2.0,3.0,0.6736836760852142,0.5651701674431349,0.10505521451191548,0.10436392920495997,0.06025454262017069,0.11809890353553454,0.3887160948654307,0.2543613987798167,0.3478150436081691,0.28981118069946743,0.20512610260389663,0.08285132399585295,0.10761409202240968,0.028290172173509733
1075.0,3.0,3.0,0.9999900501564397,0.0,0.3089438611911122,0.16808792543790227,0.09704560899909863,0.1902093936382333,0.1822605442685019,0.08094068640529357,0.15860012423156025,0.0740026125201466,0.25296033681561925,0.0,0.14683228254946853,0.033818343602143086
1468.0,4.0,3.0,0.9999900501564397,0.0,0.24044267994478727,0.152759214424173,0.08819557356899205,0.1728633241952244,0.238436762400513,0.015061739328745063,0.18232755859927263,0.05458823376098984,0.25296033681561925,0.0,0.141183199003418,0.029083552080808723
1879.0,5.0,3.0,0.9996411838733312,0.0006042541273917311,0.08129296078496424,0.06314962159832316,0.036459451029014885,0.07146052401686917,0.19430466087725304,0.06447057324507509,0.18356388997171877,0.10687900174868752,0.25296033681561925,0.0,0.1280428925805591,0.036525059848624274
2308.0,6.0,3.0,0.9992923175902226,0.0006042541273917311,0.276094415263411,0.06231877255766077,0.03597976011173251,0.07052032981899573,0.23516652238118693,0.04306701747550196,0.17745342665829308,0.04595462318954114,0.25296033681561925,0.0,0.1484199299173614,0.021491833030572918
3220.0,8.0,3.0,0.9992923175902226,0.0006042541273917311,0.08078659513806656,0.061429650171207426,0.03546642506257115,0.06951419312263946,0.1844916149462014,0.07016165357991663,0.18609737443132737,0.08672022423074253,0.25296033681561925,0.0,0.12811838064867995,0.02807257640963969
4204.0,10.0,3.0,0.9999900501564397,0.0,0.07814739689692256,0.11623770238176265,0.06710986876009427,0.13153534276978476,0.20856184979675377,0.0712771919884408,0.1650729741831959,0.028878433167233007,0.25296033681561925,0.0,0.12456773974945863,0.02517518491359837
5260.0,12.0,3.0,0.9996411838733312,0.0006042541273917311,0.2787199630153762,0.1534414182780498,0.08858944414767002,0.17363531052943323,0.21033161790099777,0.03553623355956628,0.16661478444885558,0.05044876042503915,0.25296033681561925,0.0,0.14366890307699007,0.02071557396566998
7588.0,16.0,3.0,0.9992923175902226,0.0006042541273917311,0.2174539507851753,0.0976096813853799,0.05635497582336269,0.11045575261379087,0.12765267271065753,0.031102910542122497,0.1501366431257858,0.08334576571564795,0.25296033681561925,0.0,0.1435410933526071,0.0033675419210114485
13108.0,24.0,3.0,0.9992923175902226,0.0006042541273917311,0.14636391079506847,0.15963043211309916,0.09216267295135408,0.180638838984654,0.2010141769504863,0.06125533350995488,0.19235692735637114,0.16704156339882306,0.25296033681561925,0.0,0.11979375552655258,0.03786269721521536
19780.0,32.0,3.0,0.9999900501564397,0.0,0.11773043037291525,0.09718768296932441,0.056111334924255456,0.1099782164515407,0.20395962092374495,0.055888778076940045,0.2210065398979828,0.03595703700564777,0.25296033681561925,0.0,0.13446461039219967,0.013405216358716382
